sample_id	mags	lat	lon	microntology
SAMN07509805	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509643	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532890	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509562	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509724	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521568	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521649	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521487	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532818	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532656	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521883	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532737	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532791	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509625	True	33.79	-84.35	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532872	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509544	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509706	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521469	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509940	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521784	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521865	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532719	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509823	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509661	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509580	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509904	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509742	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521586	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521748	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521667	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521829	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532836	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532674	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532917	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532755	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532782	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532944	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509616	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532863	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509535	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509850	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07549054	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509931	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521937	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521775	True	33.79	-84.35	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521694	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521856	False	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509814	True	33.79	-84.35	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509652	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509571	True	33.79	-84.35	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509733	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521577	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521739	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521658	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521496	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532827	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532665	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532908	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521892	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532746	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509634	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532881	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509553	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509715	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521559	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521478	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532809	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521793	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532647	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521874	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532728	True	42.38	-71.08	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509832	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07549036	True			['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509670	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509913	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509751	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521919	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521595	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521757	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521676	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521838	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532845	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532683	True	42.38	-71.08	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532926	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532764	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521524	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521605	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521443	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521920	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521560	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521722	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521641	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521803	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532810	True	34.07	-118.38	['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521542	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521704	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521623	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521461	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532711	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521902	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521740	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521821	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521506	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521533	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521614	False	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521452	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532702	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521731	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521650	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521812	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532900	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521551	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521713	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521632	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521470	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532801	True	34.07	-118.38	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532720	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521911	True	34.07	-118.38	['host-associated', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521830	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521515	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509849	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509687	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509768	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532898	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509885	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509966	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532799	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509867	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509948	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509786	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509669	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509588	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509984	False	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509858	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509696	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509939	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509777	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509579	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509894	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509975	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532889	True	42.38	-71.08	['elderly', 'host-associated', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509876	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509957	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509795	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509678	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509597	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509759	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509993	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521601	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521700	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521502	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07510018	True	42.38	-71.08	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521610	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07510009	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521511	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07510027	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532777	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532939	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532858	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532696	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509845	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07549049	True			['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509683	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509926	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509764	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521689	True	33.79	-84.35	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509809	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509647	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532894	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509566	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509728	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509881	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509962	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521887	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532795	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509629	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532876	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509548	True	39.16	-84.52	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509863	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509944	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509782	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521788	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521869	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509827	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509665	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509584	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509908	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509746	True	42.38	-71.08	['host-associated', 'age group', 'child', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509980	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532678	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532759	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532786	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532948	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07532867	True	39.16	-84.52	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509539	True	42.38	-71.08	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509854	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509692	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509935	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07509773	True	33.79	-84.35	['host-associated', 'age group', 'adolescent', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521779	True	34.07	-118.38	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
SAMN07521698	True	42.38	-71.08	['host-associated', 'adult', 'age group', 'animal host', 'mammalian host', 'intestine', 'digestive tract', 'human host']
